https://storage.googleapis.com/passive-english/audio/en/be-9109.mp3,https://storage.googleapis.com/passive-english/audio/vi/be-9109.mp3
https://storage.googleapis.com/passive-english/audio/en/I-dd75.mp3,https://storage.googleapis.com/passive-english/audio/vi/I-dd75.mp3
https://storage.googleapis.com/passive-english/audio/en/you-639b.mp3,https://storage.googleapis.com/passive-english/audio/vi/you-639b.mp3
https://storage.googleapis.com/passive-english/audio/en/the-8fc4.mp3,https://storage.googleapis.com/passive-english/audio/vi/the-8fc4.mp3
https://storage.googleapis.com/passive-english/audio/en/a-0cc1.mp3,https://storage.googleapis.com/passive-english/audio/vi/a-0cc1.mp3
https://storage.googleapis.com/passive-english/audio/en/to-01b6.mp3,https://storage.googleapis.com/passive-english/audio/vi/to-01b6.mp3
https://storage.googleapis.com/passive-english/audio/en/it-0d14.mp3,https://storage.googleapis.com/passive-english/audio/vi/it-0d14.mp3
https://storage.googleapis.com/passive-english/audio/en/not-d529.mp3,https://storage.googleapis.com/passive-english/audio/vi/not-d529.mp3
https://storage.googleapis.com/passive-english/audio/en/that-2158.mp3,https://storage.googleapis.com/passive-english/audio/vi/that-2158.mp3
https://storage.googleapis.com/passive-english/audio/en/and-be5d.mp3,https://storage.googleapis.com/passive-english/audio/vi/and-be5d.mp3
https://storage.googleapis.com/passive-english/audio/en/of-8bf8.mp3,https://storage.googleapis.com/passive-english/audio/vi/of-8bf8.mp3
https://storage.googleapis.com/passive-english/audio/en/do-d457.mp3,https://storage.googleapis.com/passive-english/audio/vi/do-d457.mp3
https://storage.googleapis.com/passive-english/audio/en/have-b42d.mp3,https://storage.googleapis.com/passive-english/audio/vi/have-b42d.mp3
https://storage.googleapis.com/passive-english/audio/en/what-4a20.mp3,https://storage.googleapis.com/passive-english/audio/vi/what-4a20.mp3
https://storage.googleapis.com/passive-english/audio/en/we-ff1c.mp3,https://storage.googleapis.com/passive-english/audio/vi/we-ff1c.mp3
https://storage.googleapis.com/passive-english/audio/en/in-13b5.mp3,https://storage.googleapis.com/passive-english/audio/vi/in-13b5.mp3
